"Frame"	"Average_mean_Ch1_ratio"	"Average_mean_Ch2_ratio"	"Average_mean_Ch3_ratio"	"Time"	"Time_offset"
1	NA	NA	NA	0	-105
2	NA	NA	NA	3	-102
3	NA	NA	NA	6	-99
4	NA	NA	NA	9	-96
5	NA	NA	NA	12	-93
6	NA	NA	NA	15	-90
7	NA	NA	NA	18	-87
8	NA	NA	NA	21	-84
9	NA	NA	NA	24	-81
10	NA	NA	NA	27	-78
11	NA	NA	NA	30	-75
12	NA	NA	NA	33	-72
13	NA	NA	NA	36	-69
14	NA	NA	NA	39	-66
15	NA	NA	NA	42	-63
16	NA	NA	NA	45	-60
17	NA	NA	NA	48	-57
18	NA	NA	NA	51	-54
19	NA	NA	NA	54	-51
20	NA	NA	NA	57	-48
21	NA	NA	NA	60	-45
22	NA	NA	NA	63	-42
23	NA	NA	NA	66	-39
24	NA	NA	NA	69	-36
25	NA	NA	NA	72	-33
26	NA	NA	NA	75	-30
27	NA	NA	NA	78	-27
28	NA	NA	NA	81	-24
29	NA	NA	NA	84	-21
30	NA	NA	NA	87	-18
31	NA	NA	NA	90	-15
32	NA	NA	NA	93	-12
33	NA	NA	NA	96	-9
34	NA	NA	NA	99	-6
35	NA	NA	NA	102	-3
36	0.993192584421608	1.0093383685879	1.02378189381372	105	0
37	1.01738990296952	1.01117989690072	0.975429364887428	108	3
38	0.932027094025887	0.993919422819542	1.0215552886622	111	6
39	0.927210645999785	1.01433859064671	1.06201091147546	114	9
40	0.958064603194128	1.02847097520056	1.05430404844885	117	12
41	1.0046283686302	1.08799704056523	1.0681800191218	120	15
