"Frame"	"Average_mean_Ch1_ratio"	"Average_mean_Ch2_ratio"	"Average_mean_Ch3_ratio"	"Time"	"Time_offset"
1	NA	NA	NA	0	-93
2	NA	NA	NA	3	-90
3	NA	NA	NA	6	-87
4	NA	NA	NA	9	-84
5	NA	NA	NA	12	-81
6	NA	NA	NA	15	-78
7	NA	NA	NA	18	-75
8	NA	NA	NA	21	-72
9	NA	NA	NA	24	-69
10	NA	NA	NA	27	-66
11	NA	NA	NA	30	-63
12	NA	NA	NA	33	-60
13	NA	NA	NA	36	-57
14	NA	NA	NA	39	-54
15	NA	NA	NA	42	-51
16	NA	NA	NA	45	-48
17	NA	NA	NA	48	-45
18	NA	NA	NA	51	-42
19	NA	NA	NA	54	-39
20	NA	NA	NA	57	-36
21	NA	NA	NA	60	-33
22	NA	NA	NA	63	-30
23	NA	NA	NA	66	-27
24	NA	NA	NA	69	-24
25	NA	NA	NA	72	-21
26	NA	NA	NA	75	-18
27	NA	NA	NA	78	-15
28	NA	NA	NA	81	-12
29	NA	NA	NA	84	-9
30	NA	NA	NA	87	-6
31	NA	NA	NA	90	-3
32	NA	NA	NA	93	0
33	1.08564764692387	0.853812070212397	0.663155443274549	96	3
34	0.583827707873134	1.00103314766622	0.602348950090841	99	6
35	0.486310091890612	0.990057232232251	0.626483833359751	102	9
36	0.677177165997678	1.10495313722841	0.601403227339176	105	12
37	0.659614817858083	0.75742014351422	0.548157767826205	108	15
38	0.750468489056869	0.666709886062867	0.595991398497432	111	18
39	0.850445887922493	0.742216602841229	0.642418622787127	114	21
40	0.91237340487823	0.970203992920794	0.695055803425664	117	24
41	0.9315228540692	1.02563136962466	0.740121077575241	120	27
42	0.957220641826205	1.01359995095435	0.782357717325899	123	30
43	0.965703826721866	1.04675102765619	0.79288692623799	126	33
44	0.959968084531762	0.951045820950721	0.757139676544495	129	36
45	0.966203407719424	0.887131899255215	0.785529894911347	132	39
46	0.967308549686774	0.826775059724003	0.704281657945505	135	42
47	1.08057134176505	0.882328140234172	0.897244125056673	138	45
48	NA	NA	NA	141	48
49	NA	NA	NA	144	51
50	NA	NA	NA	147	54
51	NA	NA	NA	150	57
