"Frame"	"Average_mean_Ch1"	"Average_mean_Ch2"	"Average_mean_Ch3"	"Time"	"Time_offset"
1	234.148285714286	320.731714285714	416.957571428571	0	-27
2	232.993285714286	320.488142857143	403.480857142857	3	-24
3	233.169714285714	329.119857142857	386.557428571429	6	-21
4	234.921	352.692428571429	375.255142857143	9	-18
5	236.876285714286	372.855142857143	361.596285714286	12	-15
6	238.069857142857	374.054142857143	366.508714285714	15	-12
7	237.176	399.222285714286	351.111	18	-9
8	235.562666666667	348.542666666667	375.932666666667	21	-6
9	239.490428571429	410.108857142857	351.156285714286	24	-3
10	243.699166666667	335.933	336.320833333333	27	0
11	244.198571428571	421.194428571429	380.878571428571	30	3
12	599.871714285714	548.453285714286	424.810142857143	33	6
13	646.386142857143	638.097285714286	416.890142857143	36	9
14	490.675923076923	662.131461538462	416.532923076923	39	12
15	414.060714285714	608.522142857143	426.103571428571	42	15
16	359.201857142857	605.097714285714	404.510285714286	45	18
17	335.097142857143	590.647714285714	394.340857142857	48	21
18	314.854142857143	580.993285714286	378.816857142857	51	24
19	308.009428571429	573.412571428571	377.624428571429	54	27
20	302.227857142857	571.337571428571	377.839	57	30
21	297.273857142857	562.938571428571	380.217285714286	60	33
22	289.376142857143	552.806285714286	372.556	63	36
23	285.507142857143	572.178285714286	365.290571428571	66	39
24	281.212428571429	564.330357142857	369.442357142857	69	42
25	278.138285714286	608.099428571429	353.581857142857	72	45
26	276.710142857143	629.757571428571	353.263785714286	75	48
27	273.757857142857	610.151928571429	357.911071428571	78	51
28	271.474642857143	617.168357142857	358.309785714286	81	54
29	269.956857142857	584.085928571429	376.496	84	57
30	265.934785714286	576.110071428571	376.399	87	60
31	263.514214285714	582.790785714286	378.796785714286	90	63
32	256.516357142857	595.256	369.958714285714	93	66
