"Frame"	"Average_mean_Ch1_ratio"	"Average_mean_Ch2_ratio"	"Average_mean_Ch3_ratio"	"Time"	"Time_offset"
1	0.988168167837912	1.07358830039188	0.965024303350617	0	-27
2	0.990427724914862	1.04463671983799	0.985229391809255	3	-24
3	0.98954300145272	0.984347766616387	1.00735236530664	6	-21
4	1.00505347436486	0.87020565048314	1.00427000035043	9	-18
5	0.980693167922221	0.675229497362699	1.01738837187209	12	-15
6	0.987369603795969	0.86686628090711	1.00205035622445	15	-12
7	0.996833579166859	0.733619619433919	1.01767374585704	18	-9
8	0.999863295443485	0.818847845763815	1.01244757592872	21	-6
9	0.986467333683097	0.844928573710345	1.0423748879405	24	-3
10	1.04200222096269	0.828758445988416	0.951442529260086	27	0
11	1.01752862391431	0.936586351189426	0.959102049158194	30	3
12	1.14155775551916	0.8594173104278	0.980460739198766	33	6
13	1.23276037150505	0.945285426461666	1.00117968784395	36	9
14	1.12143039633595	0.934333947326286	1.02708429565427	39	12
15	1.09207956089188	0.952584137432497	1.07305482011256	42	15
16	1.18546069863749	1.0003061234445	1.23617195204825	45	18
17	1.18624297009374	0.935418260325445	1.37571148153528	48	21
18	1.21157057631327	0.971825945388135	1.38993162994325	51	24
19	1.14113216978633	1.01563745582378	1.16195045417307	54	27
20	1.17861369211888	0.984514172248223	1.33702554193455	57	30
21	1.10142069207752	0.94745755693378	1.09326638645865	60	33
22	1.0678001388601	1.03775137028817	1.04066461676264	63	36
23	1.04040650247765	1.05965510590635	1.09408791719178	66	39
24	1.05407133756808	1.12003263779649	1.02224539939338	69	42
25	1.05126729987069	1.1313706216505	1.03217609021108	72	45
26	NA	NA	NA	75	48
27	NA	NA	NA	78	51
28	NA	NA	NA	81	54
29	NA	NA	NA	84	57
30	NA	NA	NA	87	60
31	NA	NA	NA	90	63
32	NA	NA	NA	93	66
