"Frame"	"Average_mean_Ch1_ratio"	"Average_mean_Ch2_ratio"	"Average_mean_Ch3_ratio"	"Time"	"Time_offset"
3	1.15893589320068	1.11289798201028	0.703939202026599	6	-27
4	1.08782438591258	1.04479240831302	0.767261611789972	9	-24
5	1.06818915850138	1.03599088521444	0.715676840351038	12	-21
6	1.21925547878576	1.19415484588651	0.652116923367431	15	-18
7	1.30832481322903	1.35597814293407	0.689152920665168	18	-15
8	1.27072591333945	1.2540171567765	0.678570788060723	21	-12
9	1.16826424665274	1.15664170440955	0.725661058399869	24	-9
10	1.12883538068613	1.13987518549599	0.655949864732502	27	-6
11	1.1920985188428	1.24873053588472	0.671495522494881	30	-3
12	1.11939808432972	1.16256387701976	0.836531617165584	33	0
13	1.12382243359168	1.11875093220724	0.752074295477045	36	3
14	1.26985335270009	1.25514125838022	0.731850431549878	39	6
15	0.957610930938857	1.09558359319754	0.713807324117171	42	9
16	0.889412777433827	1.00073060442707	0.757416194929855	45	12
17	0.790881812787578	0.866678943032611	0.748882402272956	48	15
18	0.822449270368627	0.869671766691612	0.77882539289068	51	18
19	0.885093257202554	0.982582348096909	0.782235761533533	54	21
20	0.97074379393909	1.08369550924349	0.771020031129729	57	24
21	0.998145991545123	1.16280798406502	0.778320033493674	60	27
22	1.01561400871023	1.18517737625231	0.802861974048201	63	30
23	1.06817868936414	1.28128118733204	0.800747977652394	66	33
24	1.21880135608803	1.39651228206509	0.865055204647899	69	36
25	1.36847095907815	1.54914854261734	0.832065941956967	72	39
26	1.40598384010125	1.50959842995642	0.851132233090293	75	42
