"Frame"	"Average_mean_Ch1"	"Average_mean_Ch2"	"Average_mean_Ch3"	"Time"	"Time_offset"
1	290.358	311.674285714286	968.369142857143	0	-18
2	287.426142857143	308.647857142857	1067.87742857143	3	-15
3	285.182714285714	310.777428571429	1099.35728571429	6	-12
4	280.747	305.287714285714	1215.646	9	-9
5	282.290142857143	308.859142857143	1263.50271428571	12	-6
6	284.972	317.593285714286	1259.04914285714	15	-3
7	280.384571428571	310.840428571429	1231.45142857143	18	0
8	288.539142857143	329.133428571429	1015.57942857143	21	3
9	317.319333333333	372.388166666667	1096.31633333333	24	6
10	446.617166666667	473.410166666667	1193.26216666667	27	9
11	483.668	516.180666666667	1189.21866666667	30	12
12	476.757	517.209	1175.5605	33	15
13	453.887666666667	501.392	1125.37583333333	36	18
14	423.413571428571	483.552142857143	1021.13985714286	39	21
15	403.986428571429	471.145571428571	997.587428571429	42	24
16	404.0305	492.119666666667	994.524166666667	45	27
17	390.658833333333	477.673333333333	950.024666666667	48	30
18	393.513	496.0924	960.8566	51	33
19	372.3434	489.7298	848.5562	54	36
20	381.9915	508.85625	951.51525	57	39
21	348.5644	464.3944	813.7464	60	42
22	359.328	498.38275	870.2005	63	45
23	363.642	535.9785	905.4865	66	48
24	346.537666666667	509.065	853.359666666667	69	51
25	323.3965	444.82875	821.76525	72	54
26	329.051	454.74675	853.56975	75	57
27	336.571333333333	478.895333333333	919.558	78	60
28	324.121333333333	465.796666666667	884.955333333333	81	63
29	306.052666666667	431.746666666667	810.991666666667	84	66
30	321.4865	462.425	959.072	87	69
