"Frame"	"Average_mean_Ch1_ratio"	"Average_mean_Ch2_ratio"	"Average_mean_Ch3_ratio"	"Time"	"Time_offset"
1	0.944799641845196	1.03455255579494	1.10053691749547	0	-48
2	0.904015239075845	0.989195338306469	1.15063211667583	3	-45
3	1.00552042537239	1.03930028482212	1.14063958464159	6	-42
4	0.962198872993319	1.05770747761145	1.12282297968795	9	-39
5	0.835569997989349	0.964446066172291	1.13326025480053	12	-36
6	1.01500586317068	1.11543576546345	1.04234316780118	15	-33
7	0.994687604482281	1.06675964973169	1.02273560548117	18	-30
8	0.99373011946572	1.13062844809834	1.06857262822477	21	-27
9	1.00989240867267	1.13203814227574	1.04656200976533	24	-24
10	1.00623555568059	1.08354576577306	1.04601641923417	27	-21
11	0.956830030340492	1.01432800202857	1.05475156337597	30	-18
12	0.924343128183144	1.01333750608689	0.931226857880734	33	-15
13	0.944965746193114	0.957330394463448	0.961489169968477	36	-12
14	1.0098244746253	1.02784432084062	0.916741592014811	39	-9
15	1.03949028950957	1.11136725213941	0.905446217668585	42	-6
16	0.954264868086462	1.04773145888939	1.03184393797012	45	-3
17	1.05019682685229	1.08161838549136	0.944650011035376	48	0
18	1.04853111679039	1.14830112408383	0.947850725363748	51	3
19	1.17176150888327	1.40451246806488	0.924505368680478	54	6
20	1.21057808882895	1.32006668935154	0.88347721197929	57	9
21	1.39965597935146	1.25522715198672	0.957967927712138	60	12
22	1.32264130657129	1.24830583228173	0.91064869881428	63	15
