"Frame"	"Average_mean_Ch1_ratio"	"Average_mean_Ch2_ratio"	"Average_mean_Ch3_ratio"	"Time"	"Time_offset"
1	0.816361302705014	0.841043399322856	1.07863674249213	0	-48
2	0.860718126825418	0.878676456811213	1.06226904805417	3	-45
3	0.827786656382932	0.843899945627684	1.07207777874405	6	-42
4	0.805416854591704	0.822756579649979	1.0988311224594	9	-39
5	0.930145778957	0.923053754316093	1.06348801066291	12	-36
6	0.850204573312085	0.865881257542144	1.05906396771928	15	-33
7	0.832990676271675	0.860526176468293	1.0539213647541	18	-30
8	0.831474687732429	0.857374936345986	1.11199527059049	21	-27
9	0.861317720336493	0.875965876379497	1.09960884828232	24	-24
10	0.894467856071269	0.923840811986002	1.08354952068136	27	-21
11	0.842701000581846	0.834091875614998	1.01737504653042	30	-18
12	0.895284818374223	0.794979933727597	1.25440415759375	33	-15
13	0.887091277238075	0.81569794037229	1.36498632255216	36	-12
14	0.958087409799461	0.861698932689554	1.30153338341722	39	-9
15	0.913482722002679	0.86942824995136	1.35362203331725	42	-6
16	0.884621260051893	0.847528096849025	1.40268802860547	45	-3
17	0.959075379585652	0.863922741679938	1.09139748928505	48	0
18	1.05413791897512	1.01910340181169	0.99156502706982	51	3
19	1.10113990179966	1.14658171982113	0.991590407888311	54	6
20	1.23947204804494	1.2303451907451	1.0040261965495	57	9
21	1.38430623865584	1.29347621455962	1.16861518779794	60	12
22	1.36572117470106	1.3339850626837	1.22029862974229	63	15
