"Frame"	"Average_mean_Ch1_ratio"	"Average_mean_Ch2_ratio"	"Average_mean_Ch3_ratio"	"Time"	"Time_offset"
1	1.02598079524804	1.07342123099111	1.03208988008336	0	-18
2	0.998951760506311	0.99857609930672	1.05725192942572	3	-15
3	0.973369377760643	0.942233051426746	1.01275045747417	6	-12
4	0.97953902372312	0.936413045561779	0.985465300601409	9	-9
5	0.984894560609638	0.926830288309567	0.977099991829418	12	-6
6	0.930350241232386	0.876337978623795	1.02865215894229	15	-3
7	0.942977588342103	0.887586626994488	0.997278156962568	18	0
8	0.910089517585161	0.864740724447135	1.0974097257507	21	3
9	0.95692513525935	0.908703393046914	1.23616750135105	24	6
10	1.05753008573072	0.904484249833278	1.1942168654235	27	9
11	1.06247940421068	1.07179260305581	1.05101634787096	30	12
12	1.13475132146054	1.26143707279795	1.0425671957806	33	15
13	1.13965228812332	1.31263473461441	1.04962122315238	36	18
14	1.10304437288122	1.29029053126375	1.04963707930602	39	21
15	1.12692083478668	1.36097124624825	1.04809769562989	42	24
16	1.08700156011111	1.21783288078019	1.02766311607538	45	27
17	1.08658443535381	1.19882118512292	1.03435636528882	48	30
18	1.07483101019222	1.18962517251803	1.03401723860359	51	33
19	1.0741551587108	1.16714842882219	1.02278161191283	54	36
20	1.07642638213097	1.12146062814101	1.01695552394294	57	39
21	1.11661085049608	1.25300854801914	1.0229764690552	60	42
22	1.08446118833919	1.14563577611701	1.02177443995031	63	45
23	1.12999434154462	1.13085154851685	1.01937680908307	66	48
24	1.14666942132418	1.24904897561675	1.02827258568069	69	51
25	1.17446316126167	1.32439387690034	1.03520160858414	72	54
26	1.16385803186139	1.38912244697924	0.985299473562797	75	57
27	1.13754074897994	1.3005189277083	0.994082948157157	78	60
28	1.23217753135879	1.71628073141116	1.0105505595063	81	63
29	1.22798969138588	1.60618038248029	1.10003881229491	84	66
30	1.13643567196432	1.39213676580031	1.05654864698729	87	69
