"Frame"	"Average_mean_Ch1"	"Average_mean_Ch2"	"Average_mean_Ch3"	"Time"	"Time_offset"
1	353.528383497134	446.378501454329	466.64933554042	0	-18
2	340.564814814815	412.215053763441	479.478195937873	3	-15
3	334.281140350877	399.068688973565	458.1709692784	6	-12
4	329.28443914956	387.970784457478	456.594648093842	9	-9
5	331.489894218346	389.372044573643	453.174794089147	12	-6
6	317.604626403407	377.512255613628	466.705006291134	15	-3
7	322.936562605325	389.340079415234	454.330331563869	18	0
8	317.121428571429	393.70582010582	501.683333333333	21	3
9	360.861111111111	463.055555555556	578.972222222222	24	6
10	423.953703703704	480.433862433862	555.816137566138	27	9
11	408.558342972817	570.003964237517	467.00218394544	30	12
12	415.37676754328	637.780075767587	452.897861642344	33	15
13	404.803682170543	645.36451335056	451.933548664944	36	18
14	381.794410268095	623.112421204527	449.118174223437	39	21
15	371.963303604608	628.018259518259	444.382402621533	42	24
16	366.459528423773	605.583158914729	438.248514211886	45	27
17	360.673565580078	599.61057499923	435.279938898636	48	30
18	361.314997581035	627.155926463474	441.08328495404	51	33
19	350.091982406998	593.782753452258	435.453836797877	54	36
20	351.464773878604	606.171716404163	436.187082066869	57	39
21	337.765690001056	590.388924084046	436.479841093866	60	42
22	334.067644629464	575.4155350712	437.009165097301	63	45
23	339.779551107204	578.771691350511	442.922878955238	66	48
24	330.844989493039	575.356941161019	442.989624376149	69	51
25	324.609956709957	554.841645021645	447.973457019171	72	54
26	322.857561728395	583.325	428.692283950617	75	57
27	320.19009693696	580.3332495865	440.309084437745	78	60
28	335.311475409836	722.655737704918	444.008196721311	81	63
29	321.180803571429	630.997767857143	481.061383928571	84	66
30	303.179211469534	597.1986260454	478.314814814815	87	69
