"Frame"	"Average_mean_Ch1_ratio"	"Average_mean_Ch2_ratio"	"Average_mean_Ch3_ratio"	"Time"	"Time_offset"
1	NA	NA	NA	0	-36
2	1.01680370521759	1.07677720166059	1.00596394229381	3	-33
3	1.01240516402717	0.992235429018634	1.04576574983747	6	-30
4	1.10095048997118	1.11578572512406	1.066396142502	9	-27
5	1.07655135464358	1.05142107029503	1.02640225970652	12	-24
6	1.09749310823411	1.08978268213308	1.04135172475408	15	-21
7	1.08136484883094	1.07067857758483	1.00815861132347	18	-18
8	1.06140814710987	1.09012470723794	1.03758473325999	21	-15
9	1.13000331287774	1.11084311585197	1.02873564278699	24	-12
10	1.1620775241659	1.15860944749575	0.99743813162688	27	-9
11	0.870303487174253	0.784758827742182	1.04489198184381	30	-6
12	0.755616740274867	0.622947554354689	1.69298441285978	33	-3
13	0.690895045774369	0.530846110134572	2.03348221794208	36	0
14	0.96901280607967	0.946011153731124	1.14228417976803	39	3
15	0.99756992502859	1.02931897091664	1.03050961908854	42	6
16	0.963749857101343	1.04494628329143	1.13950237354696	45	9
17	0.899918027494633	1.01415789395958	1.07644442788884	48	12
18	0.936919897717426	0.919975796541501	1.12838250292385	51	15
19	0.913710567112952	0.931261585285978	1.05253227683967	54	18
20	1.03591251901401	0.987013556356238	1.21047863674484	57	21
21	1.10224506909023	1.00698085595655	1.39665633116547	60	24
22	1.09307881212629	0.995797176435413	1.30565919297026	63	27
23	1.10584705005902	1.06132841737765	1.34994030899052	66	30
24	1.19560372200423	1.13969173117526	1.39204907950755	69	33
25	NA	NA	NA	72	36
26	NA	NA	NA	75	39
27	NA	NA	NA	78	42
28	NA	NA	NA	81	45
