"Frame"	"Average_mean_Ch1_ratio"	"Average_mean_Ch2_ratio"	"Average_mean_Ch3_ratio"	"Time"	"Time_offset"
1	1.12803935142135	1.25815320022734	0.769347624813678	0	-18
2	1.05305313215867	1.1195444646812	0.796897637529829	3	-15
3	1.06181400495622	1.12521443918064	0.676445919505436	6	-12
4	1.07981385375445	1.12829057273373	0.574380206079731	9	-9
5	1.07538735475304	1.12771876130312	0.561356926250031	12	-6
6	1.03737209269683	1.06178409673108	0.625864172554708	15	-3
7	1.06543843863428	1.13320362354042	0.598098498171728	18	0
8	1.02342555817301	1.04075926943509	0.845043373785024	21	3
9	1.10013151840732	1.14926315685828	0.908326337684166	24	6
10	1.01658280787087	0.980308478095633	0.784527513023472	27	9
11	0.866061533944772	1.04908181373188	0.636716376242553	30	12
12	0.892694461399273	1.13830256885192	0.617492393344848	33	15
13	0.89931209117087	1.12494216102371	0.703547481545054	36	18
14	0.897613332006251	1.15748702927099	0.712730316266085	39	21
15	0.914450685813939	1.15886334594596	0.736446396200815	42	24
16	0.89317596897594	1.07698466294445	0.726588343336721	45	27
17	0.909613375353516	1.11426672342326	0.682746483073773	48	30
18	0.902414913865616	1.12575264876731	0.707769851748256	51	33
19	0.920744130284034	1.08323746414179	0.799561655433076	54	36
20	0.921053653462621	1.07253865900242	0.728862376789722	57	39
21	0.971349914104825	1.12704847431407	0.841577097402008	60	42
22	0.908509773799982	1.05377376457485	0.727967098770149	63	45
23	0.879537200506725	0.927288439119604	0.703173376963654	66	48
24	0.919472919249759	0.943110080899951	0.776259248249761	69	51
25	0.97559497397158	1.02512783477537	0.823335293544395	72	54
26	0.979870394964104	1.13490933873268	0.758610920001949	75	57
27	0.910463755083122	1.0718800071832	0.679282147872492	78	60
28	1.02140916364654	1.30006726826441	0.808935742896252	81	63
29	1.03841277862851	1.27683325098051	0.886253249622376	84	66
30	0.956967088820215	1.13125804184462	0.679916106402856	87	69
