"Frame"	"Average_mean_Ch1_ratio"	"Average_mean_Ch2_ratio"	"Average_mean_Ch3_ratio"	"Time"	"Time_offset"
3	0.894615938731894	0.845805374438423	0.97618155851717	6	-27
4	0.875192408932233	0.79136062151875	1.03478122012022	9	-24
5	0.868985374459899	0.807588003140177	0.96790572898735	12	-21
6	0.932602625909793	0.886490831736697	0.965445277800807	15	-18
7	1.02156792445582	1.00106722500953	0.972445040153925	18	-15
8	1.07057136943436	1.00639736837045	0.925135885883036	21	-12
9	0.955307218011097	0.898385100404152	0.883176547790197	24	-9
10	0.899121167594817	0.872423233887347	0.99343165628198	27	-6
11	0.938496339973782	0.919932807564209	0.941501811956027	30	-3
12	0.863232319584142	0.841908800666638	1.02103917647042	33	0
13	0.971272364731567	0.932181481358725	1.01421727286778	36	3
14	1.13082700575792	1.07355640430341	1.05859039963298	39	6
15	1.02707800313847	1.04140756086756	0.992877646642165	42	9
16	0.990964941393539	0.956347351091928	1.02094463987309	45	12
17	0.889017257445802	0.852843529831834	1.00504518780488	48	15
18	0.886899664745468	0.836063729717183	1.00841208956101	51	18
19	0.976094431045208	0.93851012779985	1.01397437800056	54	21
20	1.01638393406305	1.0148518071052	0.986135401335428	57	24
21	1.05529192186688	1.06752437354125	0.993600589256182	60	27
22	1.07925367789158	1.09990757913311	0.993715578413279	63	30
23	1.139649915035	1.18509698270875	1.01009286861383	66	33
24	1.14520600360466	1.19093583157227	1.0109322005235	69	36
25	1.21523614108368	1.23606261396319	1.0013612564082	72	39
26	1.21948499231469	1.21782199924055	0.993600569742839	75	42
