"Frame"	"Average_mean_Ch1_ratio"	"Average_mean_Ch2_ratio"	"Average_mean_Ch3_ratio"	"Time"	"Time_offset"
1	1.2136413020689	1.19492960752931	0.870474447974033	0	-48
2	1.08609892382739	1.19965959898344	0.861928796602319	3	-45
3	1.12811440114277	1.23018014641058	0.942757081338634	6	-42
4	1.1386722178379	1.24722679713234	0.737215348138843	9	-39
5	1.03903893276769	1.17343879050092	0.749928606149165	12	-36
6	1.15351455403631	1.27859409413157	0.604830015654111	15	-33
7	1.21612446601131	1.27423192417803	0.580249141258654	18	-30
8	1.23484828558815	1.36221290190772	0.557756127534554	21	-27
9	1.18162590720935	1.30925337882447	0.549381944528848	24	-24
10	1.20206150252215	1.28212034429231	0.47552445567824	27	-21
11	1.16089482939002	1.19054069444642	0.519849921049492	30	-18
12	1.15915172518108	1.22069362610341	0.426643577428386	33	-15
13	1.23005426141153	1.17594537587338	0.419343106796798	36	-12
14	1.29704187813506	1.29153353962532	0.406706860292189	39	-9
15	1.36612355294019	1.4311304413042	0.373862220833752	42	-6
16	1.12483134967119	1.25090712395309	0.485715182211844	45	-3
17	1.35355774471958	1.4087093385509	0.335789214507122	48	0
18	0.924834935397301	1.22641891887828	0.318788457979238	51	3
19	0.846750266670748	1.34443966988822	0.38271588471763	54	6
20	0.778004123547588	1.27348633985342	0.312732311259093	57	9
21	0.903135625841208	1.26818236174572	0.385369314598573	60	12
22	0.85866395702988	1.23514210869701	0.337178888658689	63	15
