"Frame"	"Average_mean_Ch1"	"Average_mean_Ch2"	"Average_mean_Ch3"	"Time"	"Time_offset"
1	NA	NA	NA	0	-36
2	348.256064690027	696.007637017071	301.968553459119	3	-33
3	361.157451923077	704.754807692308	315.371394230769	6	-30
4	388.162259615385	782.266826923077	319.338942307692	9	-27
5	391.936320754717	804.725404312669	307.756064690027	12	-24
6	401.522525027809	838.803392658509	310.481646273637	15	-21
7	405.706486042693	856.418171866448	298.943760262726	18	-18
8	382.163888888889	800.255555555556	309.643518518519	21	-15
9	408.821602767695	872.806724516032	305.991417120387	24	-12
10	418.977303897486	923.027257840007	297.784763162204	27	-9
11	313.276550063462	621.853534275174	309.889499780553	30	-6
12	271.50584045584	503.430911680912	515.743382543382	33	-3
13	253.75841543514	445.059318555008	603.859195402299	36	0
14	362.685542929293	773.886931818182	344.39273989899	39	3
15	377.808199165176	853.109674305023	307.274728114263	42	6
16	404.199936594203	985.170614548495	337.711669453735	45	9
17	394.742886290441	1010.37205021227	315.836302334944	48	12
18	423.457926574885	1019.44572955778	328.893882978723	51	15
19	403.929201040505	1009.03328874025	306.671036789298	54	18
20	445.989795918367	1053.47719087635	353.240696278511	57	21
21	486.458973233875	1175.45195261079	406.487933304081	60	24
22	501.864216165851	1292.75743768926	378.657693920335	63	27
23	523.352532679739	1469.17933006536	397.418709150327	66	30
24	573.101768707483	1657.27115646258	410.958639455782	69	33
25	NA	NA	NA	72	36
26	NA	NA	NA	75	39
27	NA	NA	NA	78	42
28	NA	NA	NA	81	45
