"Frame"	"Average_mean_Ch1"	"Average_mean_Ch2"	"Average_mean_Ch3"	"Time"	"Time_offset"
1	891.432189972513	364.274585808457	469.120838241806	0	-48
2	908.219863913347	380.099572975951	464.94405364499	3	-45
3	877.369000882186	369.152034188888	465.553638811212	6	-42
4	816.621297072104	349.783422939068	477.912591351301	9	-39
5	957.808937473723	397.783174979133	461.837689660385	12	-36
6	851.838777701944	364.370215410996	464.364213647397	15	-33
7	855.639520988031	373.153514463819	461.001333851103	18	-30
8	834.452973991833	369.643822763207	482.039716113559	21	-27
9	848.26561583227	371.764638893927	477.977351194682	24	-24
10	889.700325824264	402.083577546804	468.128614927949	27	-21
11	831.023734479816	366.404824534116	445.792954131633	30	-18
12	873.583360878312	352.404545099126	592.284849728815	33	-15
13	850.317542542543	360.272972972973	654.034246746747	36	-12
14	907.250961538462	381.127403846154	635.296794871795	39	-9
15	856.323148148148	385.206018518519	670.987962962963	42	-6
16	851.831466452938	380.102705732707	609.04961645667	45	-3
17	904.345500564887	394.394533772088	516.318649733841	48	0
18	941.316828296691	439.59049729575	465.388490182329	51	3
19	892.92323449082	449.382374127402	473.221126638643	54	6
20	930.209958442256	463.305525596162	498.052110789838	57	9
21	1011.16490999049	496.687808559902	597.518829204876	60	12
22	964.566358024691	506.87037037037	601.921296296296	63	15
