"Frame"	"Average_mean_Ch1"	"Average_mean_Ch2"	"Average_mean_Ch3"	"Time"	"Time_offset"
1	1031.6814516129	448.087701612903	478.645665322581	0	-48
2	953.906478578892	427.908045977012	503.619644723093	3	-45
3	1065.74857685009	454.627134724858	495.326850094877	6	-42
4	975.584366313575	449.669502666967	488.347325520246	9	-39
5	860.42040942928	415.62088502895	492.13746898263	12	-36
6	1016.95683719434	469.384879969255	457.032700781138	15	-33
7	1021.73295533307	462.583385922414	447.360205487285	18	-30
8	997.289593739594	487.45280969031	463.2164002664	21	-27
9	994.588855820106	480.443088624339	454.918981481481	24	-24
10	1000.87230152366	471.592023523122	451.913095047161	27	-21
11	943.571283915622	445.580018783047	462.170579980188	30	-18
12	901.937305258177	449.199693871516	439.692069134509	33	-15
13	905.792866762867	422.828415103415	460.698275613276	36	-12
14	956.242839868482	454.613116831064	447.474496277275	39	-9
15	974.446013856466	492.398716435127	448.828031911604	42	-6
16	918.893631291346	469.890690215167	448.028458108845	45	-3
17	990.267079404861	493.776073119306	446.895308956916	48	0
18	936.310104646579	495.319965848326	444.871295328772	51	3
19	950.190865714587	550.473757325379	441.205833245341	54	6
20	908.525364066827	497.091544659609	438.253196752435	57	9
21	1022.37711053936	482.000377237268	489.813824566988	60	12
22	934.14038801276	474.315085861018	449.184184838906	63	15
