"Frame"	"Average_mean_Ch1_ratio"	"Average_mean_Ch2_ratio"	"Average_mean_Ch3_ratio"	"Time"	"Time_offset"
1	1.04546775938989	1.28298448595087	0.990004192635895	0	-60
2	0.985982040284166	0.91218557008518	1.01240457341911	3	-57
3	0.989427319661443	1.02267882717387	1.02304886877376	6	-54
4	0.989385384727882	1.10820464077939	1.00798719406916	9	-51
5	0.982215555804639	0.891197728191867	1.01759466124882	12	-48
6	0.97541755396551	0.880071477954119	1.00931625343156	15	-45
7	0.984699152663829	0.909992478094534	1.03019496989963	18	-42
8	0.955110961424311	0.858949828804151	1.02156750009182	21	-39
9	0.955516057796932	0.85289841099191	0.996231933578644	24	-36
10	0.975795671717695	0.901351001266578	1.02661476517325	27	-33
11	0.94718811560576	0.812995324090384	1.05307798218073	30	-30
12	0.957574428086944	0.710210412537141	1.15637930347188	33	-27
13	0.949005083244381	0.749482208931524	1.14044156189837	36	-24
14	0.96105556196243	0.741348816229751	1.06644052401141	39	-21
15	0.952775989732118	0.707862724360288	1.09918538073209	42	-18
16	0.960491519118002	0.657555839647904	1.13395134466222	45	-15
17	0.974411596550955	0.811913540359802	1.09662534665249	48	-12
18	0.970778799543218	0.933610788237596	1.15769765309045	51	-9
19	0.956727795709903	0.880361008656672	1.09653741579098	54	-6
20	0.937482394649456	0.863560854306338	1.09158964878331	57	-3
21	0.956609135448701	0.829305910601251	0.977153487807964	60	0
22	0.982290762367657	0.901195595739322	1.10198660648845	63	3
23	1.02417560306382	1.03887067393201	1.09147656176243	66	6
24	1.02769073336441	1.08792774672834	1.08664923923558	69	9
25	1.03079768282714	1.1241273383325	1.06396970191331	72	12
26	1.08312967175343	1.24706716731026	1.08912171561222	75	15
27	1.05623859054912	0.960625120831416	1.12094238847552	78	18
28	0.939482967771885	0.878692451609875	0.971848050409422	81	21
29	0.934342638570949	0.823469522036451	1.04334663107647	84	24
30	0.950549384508671	0.953577798499034	1.02464080033486	87	27
