"Frame"	"Average_mean_Ch1"	"Average_mean_Ch2"	"Average_mean_Ch3"	"Time"	"Time_offset"
1	188.280666666667	656.635	335.543	0	-60
2	200.061	557.918	349.47	3	-57
3	202.536333333333	682.226	367.668	6	-54
4	201.280333333333	688.165666666667	362.84	9	-51
5	198.83	565.484666666667	368.001	12	-48
6	197.586	560.075	373.694	15	-45
7	197.081	572.0785	422.7195	18	-42
8	195.74675	569.6055	375.743	21	-39
9	184.731666666667	485.502666666667	362.224333333333	24	-36
10	186.822666666667	545.193	381.568666666667	27	-33
11	178.661333333333	517.412333333333	371.779666666667	30	-30
12	199.777	536.485333333333	449.468	33	-27
13	198.971666666667	609.653	462.467	36	-24
14	199.903	549.97075	427.0785	39	-21
15	197.8935	536.5215	427.13075	42	-18
16	195.517333333333	453.688333333333	403.589	45	-15
17	191.909666666667	532.582666666667	398.467666666667	48	-12
18	202.85925	688.70775	403.01175	51	-9
19	205.024666666667	666.031666666667	443.623333333333	54	-6
20	200.47275	675.159	416.11825	57	-3
21	200.587	655.018	347.333	60	0
22	210.929666666667	658.394	495.328333333333	63	3
23	250.855	871.5592	466.1882	66	6
24	195.07825	908.635	488.851	69	9
25	217.073	891.2628	411.2058	72	12
26	262.45825	845.2805	442.721	75	15
27	255.474333333333	651.273666666667	458.245333333333	78	18
28	221.882	608.537	392.654	81	21
29	223.81075	657.88325	415.4295	84	24
30	229.80875	758.43575	421.20375	87	27
