"Frame"	"Average_mean_Ch1_ratio"	"Average_mean_Ch2_ratio"	"Average_mean_Ch3_ratio"	"Time"	"Time_offset"
1	1.04741645168367	0.937928926131825	1.20931088121501	0	-78
2	1.01940958631587	0.685688800233485	1.18935657967877	3	-75
3	1.00797392840179	0.725852986102001	1.15212848693347	6	-72
4	0.99939279401288	0.715236580011834	1.11528450838712	9	-69
5	0.9478049488908	0.59912651575659	1.13485863188344	12	-66
6	0.964246234495271	0.545656448793426	1.16381928469656	15	-63
7	0.910074422956592	0.511420980584854	1.15336641637914	18	-60
8	0.908935032857877	0.452074995013936	1.13926732313041	21	-57
9	0.883859347081239	0.405642773933981	1.13167983709514	24	-54
10	0.88817818322648	0.402208379821805	1.12804916462675	27	-51
11	0.899032038447877	0.481404216957794	1.13255452451377	30	-48
12	0.911552340269685	0.522441051831334	1.13304881872902	33	-45
13	0.949954309263805	0.536645285488419	1.16444243144155	36	-42
14	0.978475259192424	0.585390040745698	1.16304956725607	39	-39
15	0.977570761132092	0.67233686167394	1.17948604705218	42	-36
16	0.959366321422837	0.681096020332377	1.15485529182615	45	-33
17	0.941293427266003	0.627077217145013	1.17422801453622	48	-30
18	0.956433473805867	0.556966961346164	1.17398212528973	51	-27
19	0.989400372491632	0.740240041000618	1.1838499912251	54	-24
20	0.96517326568365	0.636326965431771	1.22107844483353	57	-21
21	0.942820640921454	0.627721999464738	1.18565264827245	60	-18
22	0.968587850333261	0.706659207096614	1.20441815406372	63	-15
23	0.981393486952493	0.827110727333497	1.13649964111575	66	-12
24	0.984274864009016	0.817021001295791	1.14840092651888	69	-9
25	1.00001946361908	0.881392159666606	1.17303446270728	72	-6
26	1.02268278017456	1.0055383398586	1.14524874081303	75	-3
27	1.02047346950761	0.95598283649325	1.15122366497592	78	0
28	1.0089997496472	1.10159238347899	1.12896027549903	81	3
29	1.51129318682653	1.27040009058947	1.14221094063016	84	6
30	1.05646236938266	1.01290908835856	1.20923396696856	87	9
31	1.10482707115801	1.01346117277697	1.20871906938084	90	12
32	1.19165324235281	1.19884438873325	1.12410845871574	93	15
33	1.25263724703513	1.28486364161934	1.12149490955195	96	18
34	1.25374401939474	1.65383900614133	1.11355991769442	99	21
35	1.27197122634159	1.4365638254458	1.07405368008839	102	24
36	1.29659232978951	1.33457183358517	1.09536620863916	105	27
37	1.32110302161576	1.22395526511628	1.10982991729111	108	30
38	1.27569125142685	1.23490512671121	1.08077035410822	111	33
39	1.21804002605905	1.44575366566086	1.09389627181235	114	36
