"Frame"	"Average_mean_Ch1_ratio"	"Average_mean_Ch2_ratio"	"Average_mean_Ch3_ratio"	"Time"	"Time_offset"
1	1.0952177918809	2.16812545483084	0.719186715522526	0	-60
2	1.03026507320366	1.67490112117151	0.705057480240296	3	-57
3	1.04496109206984	1.93001142548584	0.679402198775814	6	-54
4	1.0393540607141	1.74930439755302	0.69487343644117	9	-51
5	1.01686236464271	1.45321301699036	0.687133379416342	12	-48
6	1.04002029290938	1.43025233563525	0.561219285638678	15	-45
7	1.01708569519721	1.4077305621903	0.653059639877941	18	-42
8	0.983748207047756	1.1737480861599	0.592627124901949	21	-39
9	1.03417984716381	1.3102349794765	0.609715112593484	24	-36
10	1.03537644162239	1.31171122111059	0.663900870767473	27	-33
11	0.981333363029201	1.14019228410673	0.684806086553144	30	-30
12	1.00535299719845	1.01173208133789	0.691504144891373	33	-27
13	1.01346152386698	1.01882242118055	0.700859898100763	36	-24
14	1.01238859568672	1.00091382085547	0.589838201908331	39	-21
15	0.990201858346435	0.939104646772817	0.599854086340002	42	-18
16	0.969482664719796	1.10081730262152	0.621933266204256	45	-15
17	1.00423367077571	1.31954506648622	0.665807661738542	48	-12
18	1.00352484876566	1.36410139695313	0.616135674082716	51	-9
19	1.02402718807982	1.27045326906589	0.647756415387649	54	-6
20	1.02444948817183	1.44455721888894	0.493141047255235	57	-3
21	1.017344321745	1.42358582281572	0.774191425983935	60	0
22	1.08022830477706	1.64459411931205	0.71496576283933	63	3
23	0.463885787862392	1.411723515547	0.721325582447995	66	6
24	0.376375932968794	1.2968435633746	0.569492161068821	69	9
25	0.523420977083394	1.26787860324375	0.598450797346399	72	12
26	0.692631149017186	1.23742767481884	0.560273819732724	75	15
27	0.867930122717791	1.29821399710101	0.713232633527463	78	18
28	NA	NA	NA	81	21
29	NA	NA	NA	84	24
30	NA	NA	NA	87	27
