"Frame"	"Average_mean_Ch1"	"Average_mean_Ch2"	"Average_mean_Ch3"	"Time"	"Time_offset"
1	218.165333333333	236.397	498.735	0	-93
2	221.72725	263.07075	438.58275	3	-90
3	217.716	264.516333333333	512.240333333333	6	-87
4	219.624666666667	251.441333333333	501.492666666667	9	-84
5	217.0805	208.2125	545.4565	12	-81
6	217.603666666667	209.120666666667	498.917333333333	15	-78
7	215.1185	219.1265	559.6865	18	-75
8	223.04575	272.42875	523.1515	21	-72
9	219.923	257.112	505.450333333333	24	-69
10	222.189333333333	276.899333333333	507.155666666667	27	-66
11	220.093333333333	295.158	484.349666666667	30	-63
12	223.23275	306.29475	467.91025	33	-60
13	224.615666666667	309.255333333333	528.903333333333	36	-57
14	223.59125	307.3035	472.157	39	-54
15	226.127	299.28425	472.30775	42	-51
16	223.163333333333	275.563333333333	503.672666666667	45	-48
17	224.117	265.865333333333	495.391	48	-45
18	223.18975	259.271	415.86275	51	-42
19	220.44	259.849666666667	429.31	54	-39
20	224.41375	246.1415	407.619	57	-36
21	220.6622	305.5306	391.936	60	-33
22	221.44175	270.173	426.4895	63	-30
23	222.332333333333	270.297333333333	434.001333333333	66	-27
24	221.042	308.94025	424.47275	69	-24
25	222.28175	283.52225	417.90075	72	-21
26	222.31675	283.638	418.7365	75	-18
27	221.389666666667	293.992333333333	472.219333333333	78	-15
28	225.6245	238.5375	467.504	81	-12
29	222.99	245.764666666667	461.279666666667	84	-9
30	227.9545	271.63	418.048	87	-6
31	227.66975	287.6295	425.2905	90	-3
32	222.538	264.809	439.511	93	0
33	234.132333333333	265.249333333333	402.307666666667	96	3
34	232.868	325.305333333333	368.79	99	6
35	211.28125	339.8005	349.268	102	9
36	242.4105	308.0325	393.635	105	12
37	217.207333333333	255.019666666667	353.22	108	15
38	227.23475	341.67125	375.64	111	18
39	253.9665	463.60775	384.6515	114	21
40	250.03975	525.1765	375.69875	117	24
41	265.1585	553.645	426.97	120	27
42	257.3685	616.2615	384.352	123	30
43	263.527	621.957	421.549	126	33
44	254.131	617.785	391.051	129	36
45	263.099	685.465	418.619	132	39
46	260.492	714.969	409.398	135	42
47	258.474	796.426	409.305	138	45
48	247.597	773.966	379.504	141	48
49	248.774	778.543	378.038	144	51
50	232.003	624.2985	368.1795	147	54
51	236.7545	597.728	394.436	150	57
