"Frame"	"Average_mean_Ch1_ratio"	"Average_mean_Ch2_ratio"	"Average_mean_Ch3_ratio"	"Time"	"Time_offset"
1	1.03248053560768	2.02704777887328	0.918211641297303	0	-75
2	1.06242634734968	2.11948993691286	0.770257121758282	3	-72
3	1.07234964502445	2.31038041253454	0.823843059591877	6	-69
4	1.08055898619986	2.33645399891798	0.792790235459698	9	-66
5	1.08392112566167	2.24939713678411	0.778568031380625	12	-63
6	1.09318524314822	2.30263145151583	0.785225385801875	15	-60
7	1.0655865728197	2.2942933812335	0.782965920499676	18	-57
8	1.08127599698482	2.04531598114365	0.723799148574229	21	-54
9	1.07187653204009	1.91381300743181	0.752427811778921	24	-51
10	1.07183935094595	1.85256569723988	0.807979084415478	27	-48
11	1.07677904886431	1.88142848494507	0.825094586029259	30	-45
12	1.06396673489842	1.81161198169665	0.779512325645765	33	-42
13	1.05958205828929	1.52903291890505	0.723944071072267	36	-39
14	1.04186294240759	1.24137286103794	0.835579823901216	39	-36
15	1.0497129619158	1.25297980249711	0.786108732373473	42	-33
16	1.05210645731606	1.39770090841721	0.754526384396178	45	-30
17	1.03512763836519	1.26060284298611	0.709506797072748	48	-27
18	1.03247296225329	1.346844843697	0.636694424207904	51	-24
19	1.01729847394481	1.00940924204441	0.746575472835363	54	-21
20	1.02854136506072	1.05707231528912	0.709634053626602	57	-18
21	1.01139677864809	0.770030008917444	0.79327901695559	60	-15
22	0.992580844064426	0.835344468499786	0.869284906723621	63	-12
23	0.996827659445571	0.829937101652521	0.909264872644801	66	-9
24	0.976203649711246	0.807972076572815	1.00347251542645	69	-6
25	0.954361314514132	0.71719485920068	1.12685230797708	72	-3
26	0.991870648737988	0.69991176277801	0.738555253349038	75	0
27	1.04047712082933	0.758476454176709	0.587861420744762	78	3
28	0.78607122316801	0.889143476076776	0.538537021646772	81	6
29	0.521214292133352	0.925025011728924	0.63516083166785	84	9
30	0.73206340362452	0.932597378316256	0.740120130512789	87	12
31	0.917520180424189	1.10543193517804	0.885376507205817	90	15
32	NA	NA	NA	93	18
